company,company_domain_name,phone,address,city,state,country,zip,industry,type,numberofemployees,website,firstname,lastname,jobtitle,email,mobilephone,nocturn_icp_score,nocturn_icp_tier,nocturn_star_rating,nocturn_room_count,nocturn_has_whatsapp,nocturn_whatsapp_number,nocturn_whatsapp_source,nocturn_has_email,nocturn_after_hours_gap,nocturn_google_rating,nocturn_google_reviews,nocturn_google_maps_url,nocturn_member_id,nocturn_source,nocturn_outreach_priority,nocturn_outreach_channel,nocturn_pilot_roi_estimate,nocturn_adr_estimate,nocturn_pilot_status,nocturn_pilot_start_date,nocturn_first_touch_template,nocturn_notes,nocturn_data_collected_date,lifecyclestage,hs_lead_status,lead_source,lead_source_detail
"Riverside Majestic Hotel Puteri Wing, Kuching, Sarawak.",riversidemajestic.com,+6082532222,"93756, Jalan Tunku Abdul Rahman, 93100 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93756,Hospitality,PROSPECT,50,http://www.riversidemajestic.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.2,2326,https://maps.google.com/?cid=14569099862678115250,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
UCSI Hotel Kuching,ucsikch.ucsihotels.com,+601136505202,"Lot 2864, Block 7, Muara Tebas Land District, 93450 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93450,Hospitality,PROSPECT,50,https://ucsikch.ucsihotels.com/,,,General Manager,,+601136505202,4,COLD,,,YES,+601136505202,google_places,NO,YES,4.4,2799,https://maps.google.com/?cid=18103160505710499251,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Culvert Hotel Resort Kuching,theculvert.com,+60198899925,"Lot 285, Off Jalan Sultan Tengah Block 2 Salak Land District Santubong Damai, 93050 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93050,Hospitality,PROSPECT,50,http://www.theculvert.com/,,,General Manager,,+60198899925,4,COLD,,,YES,+60198899925,google_places,NO,YES,4.1,817,https://maps.google.com/?cid=9693485417264067631,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
IMPIANA BY ROXY HOTEL,roxyhotel.my,+6082521144,"Impiana Hotel, Lor Tun Ahmad Zaidi Adruce 24, 93400 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93400,Hospitality,PROSPECT,50,https://roxyhotel.my/impiana,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.1,143,https://maps.google.com/?cid=8144045569568750500,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Kenny Hill Boutique Hotel,,+60143013933,"Lot 4908, Jalan Uplands, Kenny Hill, 93350 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93350,Hospitality,PROSPECT,50,,,,General Manager,,+60143013933,3,COLD,,,YES,+60143013933,google_places,NO,YES,4.9,42,https://maps.google.com/?cid=4189205680760023777,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bukit Mata Boutique Hotel,bukitmatahotel.com,+6082521302,"Lot 362, 363, Jalan Bukit Mata, 93100 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,50,https://www.bukitmatahotel.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.6,10,https://maps.google.com/?cid=11542055132406816385,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Lot 10 Boutique Hotel, Kuching City Center",lot10hotel.com,+6082232228,"Lot 10, Jalan Ban Hock, 93100 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,50,http://lot10hotel.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.1,781,https://maps.google.com/?cid=6832429100476552464,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Marian Boutique Lodging House,themarian.com.my,+6082252777,"25, Wayang St, 93000 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93000,Hospitality,PROSPECT,50,http://www.themarian.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.9,364,https://maps.google.com/?cid=15841769430493454479,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Legacy Hill Hotel Kuching,legacyhillhotel.com,+6082255155,"Supreme Hotel, Jalan Ban Hock, 93100 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,50,https://legacyhillhotel.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.5,36,https://maps.google.com/?cid=2918435710992652075,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Amamas Boutique Hotel,,+6082528746,"RH plaza, Lot 9902-9906, SL 57-61, Block 16, Sedc Woodhouse, 93350 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93350,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.4,302,https://maps.google.com/?cid=10502535033555195663,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cove 55,cove55.com,+6082846068,"Lot 55, Jalan Sultan Tengah, Santubong, 93010 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93010,Hospitality,PROSPECT,50,https://cove55.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.6,435,https://maps.google.com/?cid=4524013162003900903,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Village House,villagehouse.com.my,+60128890600,"Lot 633-634, Santubong Village, Off, Jalan Pantai Puteri, 93050 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93050,Hospitality,PROSPECT,50,http://www.villagehouse.com.my/,,,General Manager,,+60128890600,4,COLD,,,YES,+60128890600,google_places,NO,YES,4.4,221,https://maps.google.com/?cid=3746691993904574106,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Rume Hotel,rumehotel.com.my,+6082265885,"Gala City, 95, Jalan Tun Jugah, Taman Daya, 93350 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93350,Hospitality,PROSPECT,50,http://www.rumehotel.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.3,130,https://maps.google.com/?cid=18204491969830390956,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Soho Tabuan Hotel Kuching,,+6082361816,"No. 212 Ground Floor, Taman Stutong Indah, 93350 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93350,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.8,58,https://maps.google.com/?cid=2067324693575141384,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Place2Stay Business Hotel @ Waterfront,place2stay.com.my,+6082236666,"Lot 241, Jalan Abell, 93100 Kuching, Sarawak",Kuching,Sarawak,Malaysia,93100,Hospitality,PROSPECT,50,http://www.place2stay.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.3,812,https://maps.google.com/?cid=17083119296401163132,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Miri Marriott Resort & Spa,marriott.com,+6085421121,"Jalan Temenggong Datuk Oyong Lawai, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,https://www.marriott.com/en-us/hotels/myymc-miri-marriott-resort-and-spa/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.3,1649,https://maps.google.com/?cid=17464828528695083519,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Mega Hotel, Miri",megahotel.com.my,+6085432432,"Lot 907, Jalan Merbau, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,https://www.megahotel.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.1,2838,https://maps.google.com/?cid=12598999362264450213,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Grand Palace Hotel,grandpalacehotel.com.my,+6085428888,"2km, Jalan Miri Pujut, Pelita Commercial Centre, 98008 Miri, Sarawak",Miri,Sarawak,Malaysia,98008,Hospitality,PROSPECT,50,http://www.grandpalacehotel.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.2,1365,https://maps.google.com/?cid=16633918283550755639,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pacific Orient Hotel,,+6085413333,"49, Jalan Brooke, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.7,293,https://maps.google.com/?cid=12227457032389290024,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Eastwood Valley Golf & Country Club,eastwoodvalley.com,+60195838667,"Lot 1379, Block 17, KBLD, Sarawak 98000, Miri",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,http://www.eastwoodvalley.com/,,,General Manager,,+60195838667,4,COLD,,,YES,+60195838667,google_places,NO,YES,4.1,1220,https://maps.google.com/?cid=14314326724599310265,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hotel Nur Miri,hotelnur.com.my,+6085420420,"Block 9, Miri Waterfront, Lot 1271-1274, Jalan Permaisuri, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,http://www.hotelnur.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.3,487,https://maps.google.com/?cid=595263917059741562,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
"Meritz Hotel, Miri, Sarawak.",meritzhotel.com,+6085417888,"Meritz Hotel, 1657, Jalan Miri Pujut, Bintang Jaya, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,http://www.meritzhotel.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.1,3352,https://maps.google.com/?cid=4938835083119740241,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Somerset Hotel,somersetmiri.com,+6085422777,"12, Jalan Kwangtung, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,https://www.somersetmiri.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.5,651,https://maps.google.com/?cid=2215542096366162126,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Palace Inn,palaceinnmiri.com,+6085421999,"Lot 192, Jalan Kwangtung, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.palaceinnmiri.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.9,177,https://maps.google.com/?cid=484935015705919646,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Miri Hotel,mirihotel.my,+60166033639,"No.47, Jalan Brooke, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,https://mirihotel.my/,,,General Manager,,+60166033639,4,COLD,,,YES,+60166033639,google_places,NO,YES,3.9,349,https://maps.google.com/?cid=1276300677925593752,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Imperial Hotel Miri,imperial.com.my,+6085431133,"Jalan Post, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,http://www.imperial.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.2,3502,https://maps.google.com/?cid=1818195652859397705,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
MCITI Suites,miri.mcitisuites.my,+6085665777,"Lot 2645-2646, Piasau Business Park, Jalan Bulatan Park, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://www.miri.mcitisuites.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.1,330,https://maps.google.com/?cid=9743927390130316627,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Super OYO 1018 Telang Usan Hotel Miri,oyorooms.com,+60350378296,"2431, Jalan Airport, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/55182/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.3,274,https://maps.google.com/?cid=14315398036007793102,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Second Homestay,,+6085423852,"Lot 1518, 57 Jalan Kampung Luak Bay, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.9,15,https://maps.google.com/?cid=6103069796368890607,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Paragon Lutong Hotel,paragonlutong.com,+6085662211,"Lot 10203-10220 Jalan Kampung Pangkalan Lutong Kuala Baram Land District Lutong, Miri",Miri,Sarawak,Malaysia,10203,Hospitality,PROSPECT,50,http://paragonlutong.com/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4,557,https://maps.google.com/?cid=14026603918161212740,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
The Garden Inn,,+6085421839,"Lot 290B, Jalan Teochew, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4,109,https://maps.google.com/?cid=18014575035759280800,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Walk Inn,sarawakhotelbooking.com,+60129945678,"Walk Inn, 1374, Jalan Merbau, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,http://sarawakhotelbooking.com/walk-inn.html,,,General Manager,,+60129945678,4,COLD,,,YES,+60129945678,google_places,NO,YES,4.1,203,https://maps.google.com/?cid=13342667290489084927,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Cosy Inn (2),,+6085415522,"Lot 545, 547, Jalan South Yu Seng, Road, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.6,413,https://maps.google.com/?cid=2500148529883793793,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Blueberry Inn,,+6085421175,"Lot 8007-8008, 1st & 2nd Floor, Bandar Baru Permyjaya",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.9,172,https://maps.google.com/?cid=12271580281379649144,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OYO 90220 River Inn,oyorooms.com,+60350378296,"Lot 652, Jalan Nakhoda Gampar, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/h/111125?utm_source=Google_gmb_MY&utm_medium=Organic&utm_campaign=MY_MRI026&latitude=4.395341&longitude=113.9881&locale=en,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.7,82,https://maps.google.com/?cid=3060186384489526407,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Imperial Palace Hotel,imperial.com.my,+6085437799,"Lot 1120, Block 7, Jalan Sehati, MCLD, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,http://www.imperial.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.2,1828,https://maps.google.com/?cid=6110026046637567393,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Pandora Cocottage B&B,,+60128729159,"Jalan North Yu Seng, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60128729159,3,COLD,,,YES,+60128729159,google_places,NO,YES,,,https://maps.google.com/?cid=8815368513972306817,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Joy Inn (Formerly Known as M Empire Motel),m.facebook.com,+6085411119,"Lot 1245 & 1246, Centre Point Commercial Centre Phase 1, Jalan Melayu, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://m.facebook.com/pages/category/Motel/M-Empire-Motel-Miri-157576494592939/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.8,199,https://maps.google.com/?cid=1133901390829828756,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
758 Residence,,,"Lot 758, Jalan Hilltop Selatan 1, Hilltop Garden, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,1,DISQUALIFIED,,,NO,,,NO,YES,4.7,18,https://maps.google.com/?cid=4661571047294079161,,Google Places,5,Phone,6480,120,Not Started,,1D,,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
MERDEKA SUITE HOTEL (ANFASAR),,+6085432181,"Jalan Bintulu - Miri, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4,225,https://maps.google.com/?cid=5409380787668433102,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
M Boutique Inn,booking.com,+6085418299,"Lot 1056, Bintang Jaya Commercial Centre, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.booking.com/hotel/my/m-boutique-inn-bintang-jaya-miri.html?label=gen173nr-1FCAEoggI46AdIM1gEaKEBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALugLO4BsACAdICJGE2NWZhZmE1LWQ4OTktNDgxZC04MWNkLWM0MjYzZTRlMTFkMdgCBeACAQ&aid=304142&ucfs=1&checkin=2024-10-15&checkout=2024-10-16&dest_id=0&dest_type=latlong&group_adults=2&no_rooms=1&group_children=0&matching_block_id=1124476301_385160267_0_0_0_236561&atlas_src=sr_iw_title,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.8,85,https://maps.google.com/?cid=4983613272355159084,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Dynasty Hotel Miri,dynastyhotelmiri.com.my,+6085421111,"Lot 683 Block 9, Jalan Pujut-Lutong C.D.T. 20, 98009, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98009,Hospitality,PROSPECT,50,http://www.dynastyhotelmiri.com.my/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.2,1420,https://maps.google.com/?cid=18248972103739349474,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OYO 989 Ostay Inn,oyorooms.com,+60350378296,"Lot 343-344, Block 7, MCLD, Jalan Miri Pujut, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/54698/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.4,125,https://maps.google.com/?cid=8784266454438272466,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Super OYO 976 Dragon Inn,oyorooms.com,+60350378296,"355, Jalan Sim Cheng Kay, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/54542/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.8,241,https://maps.google.com/?cid=16737743183484294397,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Bunker Inn,,+6085410531,"Lot 8009 1st Floor Block 11 Pusat Bandar Baru Permyjaya, Kuala Baram By Pass Road, District; Permyjaya, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,4.2,5,https://maps.google.com/?cid=17721048298418262292,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Ano Hotel,anomiri.luxhotels.club,+6085321166,"LOT 1755, BLOCK 9, OFF JALAN PERMAISURI MIRI CONCESSION LAND DISTRICT, 98000 Miri, Sarawak",Miri,Sarawak,Malaysia,98000,Hospitality,PROSPECT,50,https://anomiri.luxhotels.club/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.2,1083,https://maps.google.com/?cid=10787867730903249965,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Homestay Miri Sarawak - Lot10zerosix,m.facebook.com,+60198851245,"Vista perdana, 1006, Lorong Permata 1, Bandar Baru Permyjaya, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://m.facebook.com/pages/category/Hotel---Lodging/Homestay-Miri-Sarawak-606000642940001/,,,General Manager,,+60198851245,4,COLD,,,YES,+60198851245,google_places,NO,YES,4.1,52,https://maps.google.com/?cid=2861322078472576674,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
SC Hotel,oyorooms.com,+6085428366,"Lot 911, Lee Tak Street, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/111115/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.8,109,https://maps.google.com/?cid=1693008799371558122,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
JJ Homestay,facebook.com,+60138332772,"Lot 11A, Jalan Lee Tak, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://facebook.com/jjhomepage,,,General Manager,,+60138332772,4,COLD,,,YES,+60138332772,google_places,NO,YES,4.1,164,https://maps.google.com/?cid=13159559041615574437,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OYO 89301 Ys Inn,oyorooms.com,+60350378296,"Lot 8814 Mega E-MART Commercial Centre Jalan Miri, Jalan Airport, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/77877/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.1,176,https://maps.google.com/?cid=2635224047021316569,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
OYO HOME 90238 Just Homestay,oyorooms.com,+60350378296,"Holiday Park, 1126, Jalan Aru 3, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/111632/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,4.3,23,https://maps.google.com/?cid=5557215982787619511,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
GN Homestay,,+6085429091,"Lot 1091, Jalan Merpati, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,,2,DISQUALIFIED,,,NO,,,NO,YES,3.7,118,https://maps.google.com/?cid=71966393250984630,,Google Places,5,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Coco House,,+60138345711,"9, Jalan Miri Pujut, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,,,,General Manager,,+60138345711,3,COLD,,,YES,+60138345711,google_places,NO,YES,4.1,39,https://maps.google.com/?cid=16129437136781050818,,Google Places,4,WhatsApp,6480,120,Not Started,,1B,WhatsApp,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
Hong Kong Suites,oyorooms.com,+6085424210,"Lot 842, Jalan Merpati, Miri",Miri,Sarawak,Malaysia,,Hospitality,PROSPECT,50,https://www.oyorooms.com/54543/,,,General Manager,,,3,COLD,,,NO,,,NO,YES,3.9,302,https://maps.google.com/?cid=180015639475393310,,Google Places,4,Phone,6480,120,Not Started,,1D,Phone,2026-03-26,lead,NEW,MAH Directory Scrape,hotels.org.my/members - Scraped 2026-03-26
